Id,path,class
image_0001_3147,train/pneumonia/image_0001_3147.jpg,PNEUMONIA
image_0001_805,train/pneumonia/image_0001_805.jpg,PNEUMONIA
image_0001_1725,train/pneumonia/image_0001_1725.jpg,PNEUMONIA
image_0001_2,train/pneumonia/image_0001_2.jpg,PNEUMONIA
image_0001_1444,train/pneumonia/image_0001_1444.jpg,PNEUMONIA
image_0001_904,train/pneumonia/image_0001_904.jpg,PNEUMONIA
image_0001_2421,train/pneumonia/image_0001_2421.jpg,PNEUMONIA
image_0001_1388,train/pneumonia/image_0001_1388.jpg,PNEUMONIA
image_0001_274,train/pneumonia/image_0001_274.jpg,PNEUMONIA
image_0001_1271,train/pneumonia/image_0001_1271.jpg,PNEUMONIA
image_0001_552,train/pneumonia/image_0001_552.jpg,PNEUMONIA
image_0001_2108,train/pneumonia/image_0001_2108.jpg,PNEUMONIA
image_0001_1860,train/pneumonia/image_0001_1860.jpg,PNEUMONIA
image_0001_2733,train/pneumonia/image_0001_2733.jpg,PNEUMONIA
image_0001_603,train/pneumonia/image_0001_603.jpg,PNEUMONIA
image_0001_486,train/pneumonia/image_0001_486.jpg,PNEUMONIA
image_0001_624,train/pneumonia/image_0001_624.jpg,PNEUMONIA
image_0001_1396,train/pneumonia/image_0001_1396.jpg,PNEUMONIA
image_0001_2072,train/pneumonia/image_0001_2072.jpg,PNEUMONIA
image_0001_2096,train/pneumonia/image_0001_2096.jpg,PNEUMONIA
image_0001_3066,train/pneumonia/image_0001_3066.jpg,PNEUMONIA
image_0001_658,train/pneumonia/image_0001_658.jpg,PNEUMONIA
image_0001_311,train/pneumonia/image_0001_311.jpg,PNEUMONIA
image_0001_3053,train/pneumonia/image_0001_3053.jpg,PNEUMONIA
image_0001_293,train/pneumonia/image_0001_293.jpg,PNEUMONIA
image_0001_356,train/pneumonia/image_0001_356.jpg,PNEUMONIA
image_0001_887,train/pneumonia/image_0001_887.jpg,PNEUMONIA
image_0001_874,train/pneumonia/image_0001_874.jpg,PNEUMONIA
image_0001_746,train/pneumonia/image_0001_746.jpg,PNEUMONIA
image_0001_3192,train/pneumonia/image_0001_3192.jpg,PNEUMONIA
image_0001_1320,train/pneumonia/image_0001_1320.jpg,PNEUMONIA
image_0001_1123,train/pneumonia/image_0001_1123.jpg,PNEUMONIA
image_0001_96,train/pneumonia/image_0001_96.jpg,PNEUMONIA
image_0001_1560,train/pneumonia/image_0001_1560.jpg,PNEUMONIA
image_0001_440,train/pneumonia/image_0001_440.jpg,PNEUMONIA
image_0001_3196,train/pneumonia/image_0001_3196.jpg,PNEUMONIA
image_0001_1608,train/pneumonia/image_0001_1608.jpg,PNEUMONIA
image_0001_1874,train/pneumonia/image_0001_1874.jpg,PNEUMONIA
image_0001_892,train/pneumonia/image_0001_892.jpg,PNEUMONIA
image_0001_2638,train/pneumonia/image_0001_2638.jpg,PNEUMONIA
image_0001_600,train/pneumonia/image_0001_600.jpg,PNEUMONIA
image_0001_2841,train/pneumonia/image_0001_2841.jpg,PNEUMONIA
image_0001_1329,train/pneumonia/image_0001_1329.jpg,PNEUMONIA
image_0001_1331,train/pneumonia/image_0001_1331.jpg,PNEUMONIA
image_0001_1201,train/pneumonia/image_0001_1201.jpg,PNEUMONIA
image_0001_1223,train/pneumonia/image_0001_1223.jpg,PNEUMONIA
image_0001_961,train/pneumonia/image_0001_961.jpg,PNEUMONIA
image_0001_2730,train/pneumonia/image_0001_2730.jpg,PNEUMONIA
image_0001_176,train/pneumonia/image_0001_176.jpg,PNEUMONIA
image_0001_659,train/pneumonia/image_0001_659.jpg,PNEUMONIA
image_0001_468,train/pneumonia/image_0001_468.jpg,PNEUMONIA
image_0001_2874,train/pneumonia/image_0001_2874.jpg,PNEUMONIA
image_0001_696,train/pneumonia/image_0001_696.jpg,PNEUMONIA
image_0001_2444,train/pneumonia/image_0001_2444.jpg,PNEUMONIA
image_0001_296,train/pneumonia/image_0001_296.jpg,PNEUMONIA
image_0001_2687,train/pneumonia/image_0001_2687.jpg,PNEUMONIA
image_0001_739,train/pneumonia/image_0001_739.jpg,PNEUMONIA
image_0001_1032,train/pneumonia/image_0001_1032.jpg,PNEUMONIA
image_0001_1323,train/pneumonia/image_0001_1323.jpg,PNEUMONIA
image_0001_800,train/pneumonia/image_0001_800.jpg,PNEUMONIA
image_0001_2046,train/pneumonia/image_0001_2046.jpg,PNEUMONIA
image_0001_2280,train/pneumonia/image_0001_2280.jpg,PNEUMONIA
image_0001_1668,train/pneumonia/image_0001_1668.jpg,PNEUMONIA
image_0001_1839,train/pneumonia/image_0001_1839.jpg,PNEUMONIA
image_0001_13,train/pneumonia/image_0001_13.jpg,PNEUMONIA
image_0001_1585,train/pneumonia/image_0001_1585.jpg,PNEUMONIA
image_0001_282,train/pneumonia/image_0001_282.jpg,PNEUMONIA
image_0001_919,train/pneumonia/image_0001_919.jpg,PNEUMONIA
image_0001_1767,train/pneumonia/image_0001_1767.jpg,PNEUMONIA
image_0001_1705,train/pneumonia/image_0001_1705.jpg,PNEUMONIA
image_0001_950,train/pneumonia/image_0001_950.jpg,PNEUMONIA
image_0001_1285,train/pneumonia/image_0001_1285.jpg,PNEUMONIA
image_0001_2453,train/pneumonia/image_0001_2453.jpg,PNEUMONIA
image_0001_3368,train/pneumonia/image_0001_3368.jpg,PNEUMONIA
image_0001_2240,train/pneumonia/image_0001_2240.jpg,PNEUMONIA
image_0001_921,train/pneumonia/image_0001_921.jpg,PNEUMONIA
image_0001_2164,train/pneumonia/image_0001_2164.jpg,PNEUMONIA
image_0001_2674,train/pneumonia/image_0001_2674.jpg,PNEUMONIA
image_0001_3242,train/pneumonia/image_0001_3242.jpg,PNEUMONIA
image_0001_2910,train/pneumonia/image_0001_2910.jpg,PNEUMONIA
image_0001_2300,train/pneumonia/image_0001_2300.jpg,PNEUMONIA
image_0001_1934,train/pneumonia/image_0001_1934.jpg,PNEUMONIA
image_0001_2315,train/pneumonia/image_0001_2315.jpg,PNEUMONIA
image_0001_3390,train/pneumonia/image_0001_3390.jpg,PNEUMONIA
image_0001_1987,train/pneumonia/image_0001_1987.jpg,PNEUMONIA
image_0001_1792,train/pneumonia/image_0001_1792.jpg,PNEUMONIA
image_0001_2615,train/pneumonia/image_0001_2615.jpg,PNEUMONIA
image_0001_1788,train/pneumonia/image_0001_1788.jpg,PNEUMONIA
image_0001_2803,train/pneumonia/image_0001_2803.jpg,PNEUMONIA
image_0001_1139,train/pneumonia/image_0001_1139.jpg,PNEUMONIA
image_0001_3249,train/pneumonia/image_0001_3249.jpg,PNEUMONIA
image_0001_132,train/pneumonia/image_0001_132.jpg,PNEUMONIA
image_0001_496,train/pneumonia/image_0001_496.jpg,PNEUMONIA
image_0001_2277,train/pneumonia/image_0001_2277.jpg,PNEUMONIA
image_0001_1314,train/pneumonia/image_0001_1314.jpg,PNEUMONIA
image_0001_1978,train/pneumonia/image_0001_1978.jpg,PNEUMONIA
image_0001_2588,train/pneumonia/image_0001_2588.jpg,PNEUMONIA
image_0001_3354,train/pneumonia/image_0001_3354.jpg,PNEUMONIA
image_0001_698,train/pneumonia/image_0001_698.jpg,PNEUMONIA
image_0001_1489,train/pneumonia/image_0001_1489.jpg,PNEUMONIA
image_0001_2374,train/pneumonia/image_0001_2374.jpg,PNEUMONIA
image_0001_2041,train/pneumonia/image_0001_2041.jpg,PNEUMONIA
image_0001_412,train/pneumonia/image_0001_412.jpg,PNEUMONIA
image_0001_2289,train/pneumonia/image_0001_2289.jpg,PNEUMONIA
image_0001_1583,train/pneumonia/image_0001_1583.jpg,PNEUMONIA
image_0001_2964,train/pneumonia/image_0001_2964.jpg,PNEUMONIA
image_0001_3282,train/pneumonia/image_0001_3282.jpg,PNEUMONIA
image_0001_2562,train/pneumonia/image_0001_2562.jpg,PNEUMONIA
image_0001_2412,train/pneumonia/image_0001_2412.jpg,PNEUMONIA
image_0001_2742,train/pneumonia/image_0001_2742.jpg,PNEUMONIA
image_0001_1204,train/pneumonia/image_0001_1204.jpg,PNEUMONIA
image_0001_2327,train/pneumonia/image_0001_2327.jpg,PNEUMONIA
image_0001_257,train/pneumonia/image_0001_257.jpg,PNEUMONIA
image_0001_1811,train/pneumonia/image_0001_1811.jpg,PNEUMONIA
image_0001_865,train/pneumonia/image_0001_865.jpg,PNEUMONIA
image_0001_2149,train/pneumonia/image_0001_2149.jpg,PNEUMONIA
image_0001_61,train/pneumonia/image_0001_61.jpg,PNEUMONIA
image_0001_2911,train/pneumonia/image_0001_2911.jpg,PNEUMONIA
image_0001_1542,train/pneumonia/image_0001_1542.jpg,PNEUMONIA
image_0001_1998,train/pneumonia/image_0001_1998.jpg,PNEUMONIA
image_0001_3058,train/pneumonia/image_0001_3058.jpg,PNEUMONIA
image_0001_1511,train/pneumonia/image_0001_1511.jpg,PNEUMONIA
image_0001_350,train/pneumonia/image_0001_350.jpg,PNEUMONIA
image_0001_2787,train/pneumonia/image_0001_2787.jpg,PNEUMONIA
image_0001_732,train/pneumonia/image_0001_732.jpg,PNEUMONIA
image_0001_2697,train/pneumonia/image_0001_2697.jpg,PNEUMONIA
image_0001_2677,train/pneumonia/image_0001_2677.jpg,PNEUMONIA
image_0001_807,train/pneumonia/image_0001_807.jpg,PNEUMONIA
image_0001_1142,train/pneumonia/image_0001_1142.jpg,PNEUMONIA
image_0001_1693,train/pneumonia/image_0001_1693.jpg,PNEUMONIA
image_0001_152,train/pneumonia/image_0001_152.jpg,PNEUMONIA
image_0001_2424,train/pneumonia/image_0001_2424.jpg,PNEUMONIA
image_0001_56,train/pneumonia/image_0001_56.jpg,PNEUMONIA
image_0001_206,train/pneumonia/image_0001_206.jpg,PNEUMONIA
image_0001_830,train/pneumonia/image_0001_830.jpg,PNEUMONIA
image_0001_529,train/pneumonia/image_0001_529.jpg,PNEUMONIA
image_0001_2135,train/pneumonia/image_0001_2135.jpg,PNEUMONIA
image_0001_2363,train/pneumonia/image_0001_2363.jpg,PNEUMONIA
image_0001_2635,train/pneumonia/image_0001_2635.jpg,PNEUMONIA
image_0001_191,train/pneumonia/image_0001_191.jpg,PNEUMONIA
image_0001_3160,train/pneumonia/image_0001_3160.jpg,PNEUMONIA
image_0001_1935,train/pneumonia/image_0001_1935.jpg,PNEUMONIA
image_0001_2321,train/pneumonia/image_0001_2321.jpg,PNEUMONIA
image_0001_1797,train/pneumonia/image_0001_1797.jpg,PNEUMONIA
image_0001_1784,train/pneumonia/image_0001_1784.jpg,PNEUMONIA
image_0001_330,train/pneumonia/image_0001_330.jpg,PNEUMONIA
image_0001_862,train/pneumonia/image_0001_862.jpg,PNEUMONIA
image_0001_2758,train/pneumonia/image_0001_2758.jpg,PNEUMONIA
image_0001_1325,train/pneumonia/image_0001_1325.jpg,PNEUMONIA
image_0001_1844,train/pneumonia/image_0001_1844.jpg,PNEUMONIA
image_0001_3125,train/pneumonia/image_0001_3125.jpg,PNEUMONIA
image_0001_1203,train/pneumonia/image_0001_1203.jpg,PNEUMONIA
image_0001_3132,train/pneumonia/image_0001_3132.jpg,PNEUMONIA
image_0001_2209,train/pneumonia/image_0001_2209.jpg,PNEUMONIA
image_0001_2580,train/pneumonia/image_0001_2580.jpg,PNEUMONIA
image_0001_3298,train/pneumonia/image_0001_3298.jpg,PNEUMONIA
image_0001_762,train/pneumonia/image_0001_762.jpg,PNEUMONIA
image_0001_19,train/pneumonia/image_0001_19.jpg,PNEUMONIA
image_0001_686,train/pneumonia/image_0001_686.jpg,PNEUMONIA
image_0001_1477,train/pneumonia/image_0001_1477.jpg,PNEUMONIA
image_0001_2499,train/pneumonia/image_0001_2499.jpg,PNEUMONIA
image_0001_1167,train/pneumonia/image_0001_1167.jpg,PNEUMONIA
image_0001_2509,train/pneumonia/image_0001_2509.jpg,PNEUMONIA
image_0001_1042,train/pneumonia/image_0001_1042.jpg,PNEUMONIA
image_0001_3052,train/pneumonia/image_0001_3052.jpg,PNEUMONIA
image_0001_2947,train/pneumonia/image_0001_2947.jpg,PNEUMONIA
image_0001_1085,train/pneumonia/image_0001_1085.jpg,PNEUMONIA
image_0001_362,train/pneumonia/image_0001_362.jpg,PNEUMONIA
image_0001_1567,train/pneumonia/image_0001_1567.jpg,PNEUMONIA
image_0001_2463,train/pneumonia/image_0001_2463.jpg,PNEUMONIA
image_0001_3340,train/pneumonia/image_0001_3340.jpg,PNEUMONIA
image_0001_530,train/pneumonia/image_0001_530.jpg,PNEUMONIA
image_0001_646,train/pneumonia/image_0001_646.jpg,PNEUMONIA
image_0001_2070,train/pneumonia/image_0001_2070.jpg,PNEUMONIA
image_0001_1540,train/pneumonia/image_0001_1540.jpg,PNEUMONIA
image_0001_1169,train/pneumonia/image_0001_1169.jpg,PNEUMONIA
image_0001_2064,train/pneumonia/image_0001_2064.jpg,PNEUMONIA
image_0001_2215,train/pneumonia/image_0001_2215.jpg,PNEUMONIA
image_0001_3015,train/pneumonia/image_0001_3015.jpg,PNEUMONIA
image_0001_1414,train/pneumonia/image_0001_1414.jpg,PNEUMONIA
image_0001_621,train/pneumonia/image_0001_621.jpg,PNEUMONIA
image_0001_1001,train/pneumonia/image_0001_1001.jpg,PNEUMONIA
image_0001_1951,train/pneumonia/image_0001_1951.jpg,PNEUMONIA
image_0001_3038,train/pneumonia/image_0001_3038.jpg,PNEUMONIA
image_0001_3255,train/pneumonia/image_0001_3255.jpg,PNEUMONIA
image_0001_2581,train/pneumonia/image_0001_2581.jpg,PNEUMONIA
image_0001_2326,train/pneumonia/image_0001_2326.jpg,PNEUMONIA
image_0001_484,train/pneumonia/image_0001_484.jpg,PNEUMONIA
image_0001_816,train/pneumonia/image_0001_816.jpg,PNEUMONIA
image_0001_2521,train/pneumonia/image_0001_2521.jpg,PNEUMONIA
image_0001_187,train/pneumonia/image_0001_187.jpg,PNEUMONIA
image_0001_810,train/pneumonia/image_0001_810.jpg,PNEUMONIA
image_0001_506,train/pneumonia/image_0001_506.jpg,PNEUMONIA
image_0001_2594,train/pneumonia/image_0001_2594.jpg,PNEUMONIA
image_0001_2539,train/pneumonia/image_0001_2539.jpg,PNEUMONIA
image_0001_1081,train/pneumonia/image_0001_1081.jpg,PNEUMONIA
image_0001_850,train/pneumonia/image_0001_850.jpg,PNEUMONIA
image_0001_968,train/pneumonia/image_0001_968.jpg,PNEUMONIA
image_0001_886,train/pneumonia/image_0001_886.jpg,PNEUMONIA
image_0001_46,train/pneumonia/image_0001_46.jpg,PNEUMONIA
image_0001_1697,train/pneumonia/image_0001_1697.jpg,PNEUMONIA
image_0001_3178,train/pneumonia/image_0001_3178.jpg,PNEUMONIA
image_0001_2308,train/pneumonia/image_0001_2308.jpg,PNEUMONIA
image_0001_3373,train/pneumonia/image_0001_3373.jpg,PNEUMONIA
image_0001_1232,train/pneumonia/image_0001_1232.jpg,PNEUMONIA
image_0001_2938,train/pneumonia/image_0001_2938.jpg,PNEUMONIA
image_0001_1748,train/pneumonia/image_0001_1748.jpg,PNEUMONIA
image_0001_3032,train/pneumonia/image_0001_3032.jpg,PNEUMONIA
image_0001_3210,train/pneumonia/image_0001_3210.jpg,PNEUMONIA
image_0001_237,train/pneumonia/image_0001_237.jpg,PNEUMONIA
image_0001_2279,train/pneumonia/image_0001_2279.jpg,PNEUMONIA
image_0001_838,train/pneumonia/image_0001_838.jpg,PNEUMONIA
image_0001_2201,train/pneumonia/image_0001_2201.jpg,PNEUMONIA
image_0001_2515,train/pneumonia/image_0001_2515.jpg,PNEUMONIA
image_0001_2220,train/pneumonia/image_0001_2220.jpg,PNEUMONIA
image_0001_651,train/pneumonia/image_0001_651.jpg,PNEUMONIA
image_0001_1885,train/pneumonia/image_0001_1885.jpg,PNEUMONIA
image_0001_2370,train/pneumonia/image_0001_2370.jpg,PNEUMONIA
image_0001_1350,train/pneumonia/image_0001_1350.jpg,PNEUMONIA
image_0001_2124,train/pneumonia/image_0001_2124.jpg,PNEUMONIA
image_0001_2796,train/pneumonia/image_0001_2796.jpg,PNEUMONIA
image_0001_3153,train/pneumonia/image_0001_3153.jpg,PNEUMONIA
image_0001_2527,train/pneumonia/image_0001_2527.jpg,PNEUMONIA
image_0001_1279,train/pneumonia/image_0001_1279.jpg,PNEUMONIA
image_0001_825,train/pneumonia/image_0001_825.jpg,PNEUMONIA
image_0001_1676,train/pneumonia/image_0001_1676.jpg,PNEUMONIA
image_0001_2601,train/pneumonia/image_0001_2601.jpg,PNEUMONIA
image_0001_3180,train/pneumonia/image_0001_3180.jpg,PNEUMONIA
image_0001_2480,train/pneumonia/image_0001_2480.jpg,PNEUMONIA
image_0001_1612,train/pneumonia/image_0001_1612.jpg,PNEUMONIA
image_0001_2782,train/pneumonia/image_0001_2782.jpg,PNEUMONIA
image_0001_73,train/pneumonia/image_0001_73.jpg,PNEUMONIA
image_0001_3123,train/pneumonia/image_0001_3123.jpg,PNEUMONIA
image_0001_3056,train/pneumonia/image_0001_3056.jpg,PNEUMONIA
image_0001_2816,train/pneumonia/image_0001_2816.jpg,PNEUMONIA
image_0001_1550,train/pneumonia/image_0001_1550.jpg,PNEUMONIA
image_0001_1983,train/pneumonia/image_0001_1983.jpg,PNEUMONIA
image_0001_137,train/pneumonia/image_0001_137.jpg,PNEUMONIA
image_0001_2345,train/pneumonia/image_0001_2345.jpg,PNEUMONIA
image_0001_2435,train/pneumonia/image_0001_2435.jpg,PNEUMONIA
image_0001_1248,train/pneumonia/image_0001_1248.jpg,PNEUMONIA
image_0001_2250,train/pneumonia/image_0001_2250.jpg,PNEUMONIA
image_0001_2086,train/pneumonia/image_0001_2086.jpg,PNEUMONIA
image_0001_320,train/pneumonia/image_0001_320.jpg,PNEUMONIA
image_0001_614,train/pneumonia/image_0001_614.jpg,PNEUMONIA
image_0001_2460,train/pneumonia/image_0001_2460.jpg,PNEUMONIA
image_0001_9,train/pneumonia/image_0001_9.jpg,PNEUMONIA
image_0001_1981,train/pneumonia/image_0001_1981.jpg,PNEUMONIA
image_0001_1942,train/pneumonia/image_0001_1942.jpg,PNEUMONIA
image_0001_1863,train/pneumonia/image_0001_1863.jpg,PNEUMONIA
image_0001_779,train/pneumonia/image_0001_779.jpg,PNEUMONIA
image_0001_2271,train/pneumonia/image_0001_2271.jpg,PNEUMONIA
image_0001_1890,train/pneumonia/image_0001_1890.jpg,PNEUMONIA
image_0001_1333,train/pneumonia/image_0001_1333.jpg,PNEUMONIA
image_0001_407,train/pneumonia/image_0001_407.jpg,PNEUMONIA
image_0001_3191,train/pneumonia/image_0001_3191.jpg,PNEUMONIA
image_0001_2226,train/pneumonia/image_0001_2226.jpg,PNEUMONIA
image_0001_653,train/pneumonia/image_0001_653.jpg,PNEUMONIA
image_0001_2683,train/pneumonia/image_0001_2683.jpg,PNEUMONIA
image_0001_3045,train/pneumonia/image_0001_3045.jpg,PNEUMONIA
image_0001_3403,train/pneumonia/image_0001_3403.jpg,PNEUMONIA
image_0001_1231,train/pneumonia/image_0001_1231.jpg,PNEUMONIA
image_0001_328,train/pneumonia/image_0001_328.jpg,PNEUMONIA
image_0001_549,train/pneumonia/image_0001_549.jpg,PNEUMONIA
image_0001_3092,train/pneumonia/image_0001_3092.jpg,PNEUMONIA
image_0001_21,train/pneumonia/image_0001_21.jpg,PNEUMONIA
image_0001_124,train/pneumonia/image_0001_124.jpg,PNEUMONIA
image_0001_2612,train/pneumonia/image_0001_2612.jpg,PNEUMONIA
image_0001_1467,train/pneumonia/image_0001_1467.jpg,PNEUMONIA
image_0001_3251,train/pneumonia/image_0001_3251.jpg,PNEUMONIA
image_0001_1094,train/pneumonia/image_0001_1094.jpg,PNEUMONIA
image_0001_2021,train/pneumonia/image_0001_2021.jpg,PNEUMONIA
image_0001_116,train/pneumonia/image_0001_116.jpg,PNEUMONIA
image_0001_2202,train/pneumonia/image_0001_2202.jpg,PNEUMONIA
image_0001_2804,train/pneumonia/image_0001_2804.jpg,PNEUMONIA
image_0001_2417,train/pneumonia/image_0001_2417.jpg,PNEUMONIA
image_0001_1688,train/pneumonia/image_0001_1688.jpg,PNEUMONIA
image_0001_1077,train/pneumonia/image_0001_1077.jpg,PNEUMONIA
image_0001_1914,train/pneumonia/image_0001_1914.jpg,PNEUMONIA
image_0001_2891,train/pneumonia/image_0001_2891.jpg,PNEUMONIA
image_0001_349,train/pneumonia/image_0001_349.jpg,PNEUMONIA
image_0001_2542,train/pneumonia/image_0001_2542.jpg,PNEUMONIA
image_0001_2752,train/pneumonia/image_0001_2752.jpg,PNEUMONIA
image_0001_1966,train/pneumonia/image_0001_1966.jpg,PNEUMONIA
image_0001_631,train/pneumonia/image_0001_631.jpg,PNEUMONIA
image_0001_2784,train/pneumonia/image_0001_2784.jpg,PNEUMONIA
image_0001_2306,train/pneumonia/image_0001_2306.jpg,PNEUMONIA
image_0001_822,train/pneumonia/image_0001_822.jpg,PNEUMONIA
image_0001_995,train/pneumonia/image_0001_995.jpg,PNEUMONIA
image_0001_1580,train/pneumonia/image_0001_1580.jpg,PNEUMONIA
image_0001_3334,train/pneumonia/image_0001_3334.jpg,PNEUMONIA
image_0001_2477,train/pneumonia/image_0001_2477.jpg,PNEUMONIA
image_0001_491,train/pneumonia/image_0001_491.jpg,PNEUMONIA
image_0001_1869,train/pneumonia/image_0001_1869.jpg,PNEUMONIA
image_0001_1901,train/pneumonia/image_0001_1901.jpg,PNEUMONIA
image_0001_12,train/pneumonia/image_0001_12.jpg,PNEUMONIA
image_0001_2828,train/pneumonia/image_0001_2828.jpg,PNEUMONIA
image_0001_1498,train/pneumonia/image_0001_1498.jpg,PNEUMONIA
image_0001_2533,train/pneumonia/image_0001_2533.jpg,PNEUMONIA
image_0001_2485,train/pneumonia/image_0001_2485.jpg,PNEUMONIA
image_0001_202,train/pneumonia/image_0001_202.jpg,PNEUMONIA
image_0001_343,train/pneumonia/image_0001_343.jpg,PNEUMONIA
image_0001_2902,train/pneumonia/image_0001_2902.jpg,PNEUMONIA
image_0001_667,train/pneumonia/image_0001_667.jpg,PNEUMONIA
image_0001_2572,train/pneumonia/image_0001_2572.jpg,PNEUMONIA
image_0001_3108,train/pneumonia/image_0001_3108.jpg,PNEUMONIA
image_0001_1134,train/pneumonia/image_0001_1134.jpg,PNEUMONIA
image_0001_2446,train/pneumonia/image_0001_2446.jpg,PNEUMONIA
image_0001_1615,train/pneumonia/image_0001_1615.jpg,PNEUMONIA
image_0001_2015,train/pneumonia/image_0001_2015.jpg,PNEUMONIA
image_0001_2755,train/pneumonia/image_0001_2755.jpg,PNEUMONIA
image_0001_2099,train/pneumonia/image_0001_2099.jpg,PNEUMONIA
image_0001_2222,train/pneumonia/image_0001_2222.jpg,PNEUMONIA
image_0001_321,train/pneumonia/image_0001_321.jpg,PNEUMONIA
image_0001_3010,train/pneumonia/image_0001_3010.jpg,PNEUMONIA
image_0001_965,train/pneumonia/image_0001_965.jpg,PNEUMONIA
image_0001_3211,train/pneumonia/image_0001_3211.jpg,PNEUMONIA
image_0001_1078,train/pneumonia/image_0001_1078.jpg,PNEUMONIA
image_0001_1627,train/pneumonia/image_0001_1627.jpg,PNEUMONIA
image_0001_1731,train/pneumonia/image_0001_1731.jpg,PNEUMONIA
image_0001_747,train/pneumonia/image_0001_747.jpg,PNEUMONIA
image_0001_555,train/pneumonia/image_0001_555.jpg,PNEUMONIA
image_0001_91,train/pneumonia/image_0001_91.jpg,PNEUMONIA
image_0001_840,train/pneumonia/image_0001_840.jpg,PNEUMONIA
image_0001_1502,train/pneumonia/image_0001_1502.jpg,PNEUMONIA
image_0001_1810,train/pneumonia/image_0001_1810.jpg,PNEUMONIA
image_0001_1600,train/pneumonia/image_0001_1600.jpg,PNEUMONIA
image_0001_1726,train/pneumonia/image_0001_1726.jpg,PNEUMONIA
image_0001_588,train/pneumonia/image_0001_588.jpg,PNEUMONIA
image_0001_2228,train/pneumonia/image_0001_2228.jpg,PNEUMONIA
image_0001_2575,train/pneumonia/image_0001_2575.jpg,PNEUMONIA
image_0001_149,train/pneumonia/image_0001_149.jpg,PNEUMONIA
image_0001_1129,train/pneumonia/image_0001_1129.jpg,PNEUMONIA
image_0001_2174,train/pneumonia/image_0001_2174.jpg,PNEUMONIA
image_0001_701,train/pneumonia/image_0001_701.jpg,PNEUMONIA
image_0001_2161,train/pneumonia/image_0001_2161.jpg,PNEUMONIA
image_0001_2537,train/pneumonia/image_0001_2537.jpg,PNEUMONIA
image_0001_2577,train/pneumonia/image_0001_2577.jpg,PNEUMONIA
image_0001_1343,train/pneumonia/image_0001_1343.jpg,PNEUMONIA
image_0001_983,train/pneumonia/image_0001_983.jpg,PNEUMONIA
image_0001_2845,train/pneumonia/image_0001_2845.jpg,PNEUMONIA
image_0001_342,train/pneumonia/image_0001_342.jpg,PNEUMONIA
image_0001_2584,train/pneumonia/image_0001_2584.jpg,PNEUMONIA
image_0001_2065,train/pneumonia/image_0001_2065.jpg,PNEUMONIA
image_0001_1663,train/pneumonia/image_0001_1663.jpg,PNEUMONIA
image_0001_2531,train/pneumonia/image_0001_2531.jpg,PNEUMONIA
image_0001_83,train/pneumonia/image_0001_83.jpg,PNEUMONIA
image_0001_1597,train/pneumonia/image_0001_1597.jpg,PNEUMONIA
image_0001_1146,train/pneumonia/image_0001_1146.jpg,PNEUMONIA
image_0001_1494,train/pneumonia/image_0001_1494.jpg,PNEUMONIA
image_0001_2633,train/pneumonia/image_0001_2633.jpg,PNEUMONIA
image_0001_2711,train/pneumonia/image_0001_2711.jpg,PNEUMONIA
image_0001_2487,train/pneumonia/image_0001_2487.jpg,PNEUMONIA
image_0001_803,train/pneumonia/image_0001_803.jpg,PNEUMONIA
image_0001_2471,train/pneumonia/image_0001_2471.jpg,PNEUMONIA
image_0001_2554,train/pneumonia/image_0001_2554.jpg,PNEUMONIA
image_0001_835,train/pneumonia/image_0001_835.jpg,PNEUMONIA
image_0001_1514,train/pneumonia/image_0001_1514.jpg,PNEUMONIA
image_0001_1690,train/pneumonia/image_0001_1690.jpg,PNEUMONIA
image_0001_1398,train/pneumonia/image_0001_1398.jpg,PNEUMONIA
image_0001_480,train/pneumonia/image_0001_480.jpg,PNEUMONIA
image_0001_1141,train/pneumonia/image_0001_1141.jpg,PNEUMONIA
image_0001_2139,train/pneumonia/image_0001_2139.jpg,PNEUMONIA
image_0001_74,train/pneumonia/image_0001_74.jpg,PNEUMONIA
image_0001_93,train/pneumonia/image_0001_93.jpg,PNEUMONIA
image_0001_2265,train/pneumonia/image_0001_2265.jpg,PNEUMONIA
image_0001_357,train/pneumonia/image_0001_357.jpg,PNEUMONIA
image_0001_554,train/pneumonia/image_0001_554.jpg,PNEUMONIA
image_0001_2935,train/pneumonia/image_0001_2935.jpg,PNEUMONIA
image_0001_2432,train/pneumonia/image_0001_2432.jpg,PNEUMONIA
image_0001_2529,train/pneumonia/image_0001_2529.jpg,PNEUMONIA
image_0001_2510,train/pneumonia/image_0001_2510.jpg,PNEUMONIA
image_0001_1728,train/pneumonia/image_0001_1728.jpg,PNEUMONIA
image_0001_411,train/pneumonia/image_0001_411.jpg,PNEUMONIA
image_0001_1769,train/pneumonia/image_0001_1769.jpg,PNEUMONIA
image_0001_2602,train/pneumonia/image_0001_2602.jpg,PNEUMONIA
image_0001_1915,train/pneumonia/image_0001_1915.jpg,PNEUMONIA
image_0001_1702,train/pneumonia/image_0001_1702.jpg,PNEUMONIA
image_0001_323,train/pneumonia/image_0001_323.jpg,PNEUMONIA
image_0001_3250,train/pneumonia/image_0001_3250.jpg,PNEUMONIA
image_0001_2187,train/pneumonia/image_0001_2187.jpg,PNEUMONIA
image_0001_864,train/pneumonia/image_0001_864.jpg,PNEUMONIA
image_0001_1196,train/pneumonia/image_0001_1196.jpg,PNEUMONIA
image_0001_2246,train/pneumonia/image_0001_2246.jpg,PNEUMONIA
